# Constructed from biom file
#OTU ID	SRR3545898_bracken	SRR3545910_bracken	SRR3545919_bracken	SRR3545934_bracken	SRR3545941_bracken	SRR3545948_bracken	SRR3545955_bracken	SRR3545963_bracken	SRR3546351_bracken	SRR3546354_bracken	SRR3546356_bracken	SRR3546358_bracken	SRR3546361_bracken	SRR3546363_bracken	SRR3546365_bracken	SRR3546367_bracken	SRR3546371_bracken	SRR3546373_bracken	SRR3546375_bracken	SRR3546378_bracken	SRR3546380_bracken	SRR3546382_bracken	SRR3546384_bracken	taxonomy
393921	0.0	44.0	26.0	34.0	6.0	34.0	41.0	47.0	0.0	9.0	12.0	16.0	27.0	8.0	5.0	24.0	8.0	15.0	128.0	12.0	12.0	10.0	5.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__crevioricanis
1642646	0.0	3.0	3.0	3.0	0.0	7.0	2.0	11.0	0.0	2.0	0.0	0.0	1.0	1.0	7.0	15.0	0.0	5.0	18.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Petrimonas; s__mucosa
1562970	0.0	2.0	2.0	2.0	0.0	7.0	7.0	30.0	0.0	0.0	0.0	0.0	1.0	3.0	17.0	8.0	0.0	4.0	12.0	2.0	0.0	0.0	2.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Fermentimonas; s__caenicola
2025876	0.0	80.0	192.0	70.0	6.0	747.0	32.0	671.0	1.0	3.0	56.0	24.0	14.0	59.0	5.0	392.0	2.0	52.0	606.0	40.0	10.0	20.0	13.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__sp. CT06
823	0.0	60.0	176.0	51.0	9.0	483.0	51.0	796.0	1.0	0.0	52.0	11.0	12.0	66.0	3.0	330.0	7.0	38.0	647.0	16.0	8.0	8.0	6.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__distasonis
2364787	0.0	26.0	52.0	36.0	1.0	3871.0	27.0	139.0	1.0	1.0	75.0	11.0	9.0	63.0	2.0	166.0	4.0	17.0	189.0	9.0	12.0	12.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__sp. Marseille-P5997
1433126	0.0	1.0	0.0	0.0	0.0	19.0	1.0	3.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Mucinivorans; s__hirudinis
397865	0.0	11.0	4.0	8.0	0.0	130.0	12.0	39.0	0.0	2.0	3.0	3.0	9.0	15.0	7.0	51.0	0.0	0.0	78.0	7.0	4.0	8.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella; s__viscericola
1400053	0.0	2.0	1.0	1.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Paludibacter; s__Bacteroidales bacterium CF
1642647	0.0	1.0	3.0	3.0	0.0	0.0	6.0	10.0	0.0	0.0	3.0	0.0	0.0	2.0	7.0	11.0	0.0	5.0	18.0	0.0	0.0	5.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Dysgonamonadaceae; g__Proteiniphilum; s__saccharofermentans
889453	0.0	5.0	1.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Marinilabiliales; f__Marinilabiliaceae; g__Alkalitalea; s__saponilacus
1307839	0.0	2.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Marinilabiliales; f__Salinivirgaceae; g__Salinivirga; s__cyanobacteriivorans
1717717	0.0	2.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	8.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Marinilabiliales; f__Marinifilaceae; g__; s__Marinifilaceae bacterium SPP2
985	0.0	12.0	21.0	33.0	0.0	26.0	15.0	69.0	2.0	1.0	9.0	4.0	1.0	37.0	26.0	48.0	2.0	10.0	129.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Cytophaga; s__hutchinsonii
316068	0.0	4.0	10.0	15.0	0.0	3.0	2.0	11.0	0.0	0.0	0.0	0.0	3.0	6.0	21.0	39.0	0.0	1.0	40.0	1.0	9.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Leadbetterella; s__byssophila
2183547	0.0	1.0	2.0	2.0	0.0	1.0	4.0	4.0	0.0	0.0	1.0	0.0	0.0	10.0	13.0	10.0	0.0	0.0	14.0	1.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Pseudarcicella; s__sp. HME7025
104	0.0	1.0	1.0	8.0	0.0	0.0	15.0	4.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__marinum
280473	0.0	2.0	0.0	12.0	3.0	5.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	13.0	0.0	0.0	20.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Aquiflexum; s__balticum
388413	0.0	2.0	0.0	5.0	0.0	0.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	14.0	1.0	0.0	8.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__machipongonensis
390884	0.0	1.0	0.0	12.0	0.0	0.0	11.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	4.0	22.0	0.0	0.0	19.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__vietnamensis
232259	0.0	1.0	11.0	39.0	4.0	6.0	13.0	23.0	0.0	0.0	3.0	0.0	4.0	7.0	12.0	47.0	0.0	2.0	71.0	0.0	0.0	5.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Belliella; s__baltica
999	0.0	4.0	0.0	4.0	1.0	1.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	4.0	2.0	0.0	0.0	10.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Bernardetiaceae; g__Bernardetia; s__litoralis
1085624	0.0	1.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	1.0	2.0	0.0	3.0	2.0	3.0	1.0	1.0	10.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Persicobacteraceae; g__Persicobacter; s__sp. JZB09
1324352	0.0	16.0	2.0	13.0	2.0	10.0	11.0	34.0	3.0	1.0	12.0	2.0	8.0	13.0	13.0	18.0	3.0	6.0	63.0	4.0	3.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__gallinarum
2487065	0.0	8.0	11.0	41.0	0.0	9.0	25.0	22.0	0.0	4.0	0.0	3.0	8.0	21.0	28.0	73.0	0.0	1.0	101.0	0.0	2.0	3.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__sp. G0201
2487064	0.0	5.0	3.0	10.0	0.0	10.0	5.0	10.0	3.0	0.0	7.0	1.0	0.0	4.0	10.0	14.0	3.0	0.0	24.0	3.0	3.0	3.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__sp. G0186
1721091	0.0	5.0	6.0	12.0	0.0	11.0	37.0	24.0	0.0	1.0	2.0	1.0	8.0	13.0	51.0	39.0	5.0	0.0	81.0	4.0	5.0	5.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__sp. IHB B 17019
558152	0.0	4.0	2.0	7.0	0.0	3.0	7.0	13.0	0.0	0.0	3.0	0.0	3.0	6.0	20.0	21.0	0.0	3.0	30.0	0.0	2.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__piperi
112234	0.0	3.0	3.0	19.0	2.0	4.0	25.0	16.0	0.0	0.0	14.0	2.0	3.0	16.0	18.0	47.0	78.0	6.0	55.0	1.0	4.0	13.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__joostei
2487063	0.0	3.0	6.0	68.0	0.0	6.0	10.0	13.0	0.0	1.0	12.0	0.0	4.0	21.0	8.0	32.0	3.0	2.0	40.0	1.0	2.0	6.0	2.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__sp. G0162
1848904	0.0	14.0	17.0	9.0	2.0	25.0	8.0	4.0	0.0	0.0	29.0	15.0	7.0	0.0	4.0	11.0	0.0	2.0	11.0	13.0	1.0	0.0	3.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__stomatis
1945657	0.0	9.0	14.0	9.0	1.0	4.0	5.0	8.0	0.0	0.0	12.0	7.0	5.0	0.0	9.0	2.0	0.0	0.0	9.0	3.0	3.0	0.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__sp. H2931
1355330	0.0	20.0	15.0	17.0	9.0	7.0	6.0	10.0	0.0	0.0	10.0	3.0	3.0	9.0	20.0	25.0	0.0	6.0	18.0	1.0	0.0	23.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__faecale
1763534	0.0	12.0	23.0	9.0	0.0	19.0	7.0	6.0	0.0	0.0	5.0	0.0	0.0	8.0	5.0	9.0	1.0	1.0	21.0	1.0	0.0	33.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__crassostreae
1678728	0.0	8.0	6.0	15.0	0.0	4.0	7.0	11.0	0.0	1.0	0.0	0.0	0.0	6.0	8.0	19.0	1.0	2.0	42.0	1.0	2.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__kingsejongi
2162713	0.0	6.0	2.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	11.0	12.0	4.0	0.0	26.0	0.0	0.0	6.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__magnum
2201181	0.0	4.0	1.0	9.0	1.0	2.0	5.0	14.0	0.0	0.0	2.0	3.0	0.0	12.0	2.0	29.0	0.0	1.0	19.0	0.0	7.0	3.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__sp. MEBiC07310
96345	0.0	4.0	25.0	8.0	0.0	8.0	5.0	11.0	0.0	0.0	6.0	1.0	4.0	13.0	20.0	18.0	0.0	0.0	17.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__psychrophilum
996	0.0	3.0	21.0	11.0	0.0	7.0	14.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	19.0	4.0	0.0	16.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__columnare
55197	0.0	3.0	3.0	1.0	0.0	4.0	7.0	7.0	0.0	1.0	1.0	0.0	4.0	2.0	4.0	12.0	1.0	5.0	11.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__branchiophilum
2172098	0.0	1.0	3.0	29.0	0.0	2.0	5.0	22.0	0.0	1.0	1.0	0.0	0.0	5.0	11.0	28.0	1.0	0.0	19.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__pallidum
1117645	0.0	33.0	18.0	41.0	2.0	22.0	70.0	60.0	0.0	3.0	11.0	5.0	16.0	22.0	18.0	123.0	2.0	6.0	152.0	2.0	10.0	24.0	2.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Elizabethkingia; s__anophelis
172045	0.0	7.0	22.0	10.0	2.0	5.0	12.0	12.0	2.0	3.0	3.0	1.0	5.0	14.0	12.0	43.0	1.0	4.0	41.0	0.0	9.0	10.0	4.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Elizabethkingia; s__miricola
238	0.0	4.0	1.0	19.0	0.0	12.0	7.0	14.0	0.0	2.0	10.0	0.0	13.0	30.0	5.0	38.0	0.0	15.0	203.0	1.0	2.0	21.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Elizabethkingia; s__meningoseptica
1756150	0.0	3.0	1.0	10.0	3.0	2.0	12.0	16.0	0.0	4.0	0.0	0.0	1.0	10.0	4.0	27.0	0.0	1.0	44.0	14.0	3.0	4.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Elizabethkingia; s__ursingii
2126553	0.0	37.0	2.0	38.0	0.0	5.0	54.0	15.0	0.0	0.0	3.0	5.0	0.0	38.0	0.0	90.0	0.0	0.0	53.0	0.0	0.0	5.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gramella; s__sp. SH35
1250231	0.0	7.0	4.0	7.0	0.0	0.0	7.0	6.0	0.0	0.0	2.0	0.0	1.0	13.0	2.0	21.0	3.0	0.0	5.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gramella; s__sp. MAR_2010_102
1486245	0.0	6.0	1.0	21.0	0.0	2.0	7.0	16.0	0.0	0.0	1.0	4.0	0.0	16.0	12.0	9.0	1.0	2.0	17.0	0.0	0.0	2.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gramella; s__flava
1250205	0.0	5.0	0.0	11.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	16.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gramella; s__sp. MAR_2010_147
1913577	0.0	3.0	5.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	6.0	4.0	7.0	0.0	0.0	8.0	0.0	1.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gramella; s__salexigens
76832	0.0	14.0	29.0	53.0	0.0	2.0	27.0	38.0	0.0	0.0	7.0	2.0	4.0	15.0	8.0	57.0	0.0	3.0	88.0	0.0	0.0	10.0	2.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__odoratimimus
480520	0.0	2.0	2.0	6.0	0.0	2.0	5.0	21.0	0.0	0.0	4.0	0.0	1.0	9.0	1.0	27.0	0.0	3.0	46.0	0.0	1.0	13.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__profundi
398743	0.0	22.0	1.0	42.0	0.0	5.0	29.0	46.0	0.0	0.0	0.0	1.0	4.0	36.0	7.0	70.0	1.0	0.0	78.0	4.0	0.0	18.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zunongwangia; s__profunda
669041	0.0	5.0	0.0	2.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	6.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__dicentrarchi
107401	0.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__maritimum
2358479	0.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__sp. DSM 106434
1850252	0.0	2.0	0.0	3.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__todarodis
754423	0.0	1.0	0.0	8.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__sp. SZ-18
616991	0.0	10.0	2.0	32.0	0.0	8.0	31.0	43.0	0.0	0.0	6.0	0.0	6.0	44.0	3.0	54.0	4.0	0.0	71.0	0.0	2.0	4.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Arenibacter; s__algicola
331648	0.0	5.0	2.0	4.0	0.0	3.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	10.0	0.0	0.0	10.0	1.0	0.0	3.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__spongiae
930802	0.0	2.0	2.0	1.0	3.0	1.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__marinus
2058134	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__sp. MB-3u-79
1178778	0.0	4.0	4.0	10.0	0.0	0.0	12.0	10.0	0.0	0.0	0.0	0.0	0.0	9.0	8.0	15.0	0.0	0.0	25.0	2.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__cobaltidurans
313603	0.0	2.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__sp. HTCC2170
1644130	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	13.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__sp. 1_2014MBL_MicDiv
2058137	0.0	3.0	1.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	7.0	0.0	2.0	5.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__sp. ALD11
320324	0.0	3.0	2.0	4.0	0.0	2.0	33.0	2.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Formosa; s__agariphila
754429	0.0	5.0	0.0	4.0	1.0	3.0	5.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	1.0	5.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gilvibacter; s__sp. SZ-19
762954	0.0	5.0	2.0	5.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Siansivirga; s__zeaxanthinifaciens
1249933	0.0	3.0	4.0	3.0	0.0	0.0	3.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	5.0	10.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__sp. RHA_55
754417	0.0	1.0	2.0	1.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__sp. PC-19
1803846	0.0	4.0	0.0	2.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	4.0	4.0	5.0	2.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavivirga; s__eckloniae
57029	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroflexus; s__torquis
34085	0.0	3.0	8.0	20.0	0.0	3.0	11.0	4.0	0.0	2.0	0.0	0.0	2.0	4.0	7.0	21.0	0.0	3.0	28.0	0.0	2.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Riemerella; s__anatipestifer
101385	0.0	2.0	2.0	11.0	0.0	0.0	16.0	12.0	0.0	0.0	0.0	2.0	1.0	8.0	9.0	12.0	4.0	2.0	16.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita; s__sublithincola
1850246	0.0	2.0	2.0	22.0	0.0	1.0	22.0	6.0	0.0	0.0	3.0	0.0	1.0	9.0	3.0	13.0	0.0	0.0	29.0	0.0	0.0	3.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutibacter; s__sp. LPB0138
326319	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Dokdonia; s__
76594	0.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	10.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Cellulophaga; s__baltica
516051	0.0	1.0	2.0	2.0	0.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	1.0	16.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__lutaonensis
2282170	0.0	1.0	3.0	10.0	0.0	1.0	4.0	4.0	0.0	1.0	1.0	0.0	3.0	5.0	2.0	7.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Kordia; s__sp. SMS9
252307	0.0	1.0	0.0	1.0	0.0	1.0	7.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	8.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Robiginitalea; s__biformata
1714849	0.0	1.0	0.0	0.0	0.0	2.0	2.0	7.0	0.0	0.0	0.0	0.0	1.0	4.0	6.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina; s__sp. AD10
